REPORTING_PERIOD_START,REPORTING_PERIOD_END,GROUP_TYPE,ORG_CODE1,ORG_NAME1,ORG_CODE2,ORG_NAME2,MEASURE_ID,MEASURE_NAME,MEASURE_VALUE_SUPPRESSED
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M063,Count_EndedUnknownAssessedOnly,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M066,Count_EndedCompleted,35
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M069,Count_EndedDeceasedTreated,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M070,Count_EndedUnknownTreated,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M071,Count_EndedInvalid,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M072,Count_EndedNoReasonRecorded,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M073,Count_EndedNotSeen,25
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M074,Count_EndedSeenNotTreated,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M075,Count_EndedTreatedOnce,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M076,Count_FinishedCourseTreatment,45
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M082,Count_Appointments,510
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M083,Count_ApptsCancelledPatient,80
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M084,Count_ApptsDNA,30
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M085,Count_ApptsCancelledProvider,10
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M086,Count_ApptsAttended,390
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M087,Count_ApptsAttendedLate,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M088,Count_ApptsLateNotSeen,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M089,Count_ApptsFinishedCourseTreatment,350
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M090,Count_GuideSelfHelpBookAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M091,Count_NonGuideSelfHelpBookAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M092,Count_GuideSelfHelpCompAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M093,Count_NonGuideSelfHelpCompAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M095,Count_StructPhysActAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M097,Count_PsychoEducPeerSuppAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M098,Count_OtherLIAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M099,Count_EmploySuppAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M100,Count_AppRelaxAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M1001,Count_FacetoFaceAppts,215
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M1002,Count_TelephoneAppts,135
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M1004,Count_TalktypeAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M1005,Count_EmailAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M1006,Count_SMSAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M1007,Count_InstantMessagingAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M1008,Count_ConsMediumOtherAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M1009,Count_ConsMediumUnknownAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M1010,Percentage_Deterioration,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M1014,Count_ApptsStaffQualified,65
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M1015,Count_ApptsStaffInTraining,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M1016,Count_ApptsStaffNotQualifiedOrInTraining,15
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M1017,Count_ApptsMissingQualificationsAndTraining,315
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M1018,Count_ConsMediumVideoConsultAppts,45
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M1019,Count_ConsMediumMessageBoardAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M102,Count_CoupleTherapyDepAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M1020,Count_ConsMediumChatRoomAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M103,Count_CollabCareAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M104,Count_CounselDepAppts,335
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M105,Count_BPDAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M106,Count_EyeMoveDesenReproAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M107,Count_MindfulAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M108,Count_OtherHIAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M110,Count_CBTAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M111,Count_IPTAppts,55
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M112,Mean_HISessions,7.6
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M113,Mean_CBTSessions,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M114,Mean_BPDSessions,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M115,Mean_CounsellingSessions,7.6
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M116,Mean_IPTSession,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M117,Mean_CouplesSessions,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M119,Mean_OtherHISessions,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M120,Mean_LiSessions,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M141,Mean_ApptsFinishedCourseTreatment,7.6
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M142,Median_ApptsFinishedCourseTreatment,8
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M143,Max_ApptsFinishedCourseTreatment,16
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M144,Min_ApptsFinishedCourseTreatment,2
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M153,Count_EndedBeforeTreatment,25
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M179,Count_NotAtCaseness,10
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M180,Percentage_NotAtCaseness,20
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M184,Count_SecondTreatment,60
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M185,Count_Improvement,30
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M186,Percentage_Improvement,63
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M187,Count_NoReliableChange,15
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M189,Count_Deterioration,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M191,Count_Recovery,15
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M192,Percentage_Recovery,46
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M193,Count_ReliableRecovery,15
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M195,Percentage_ReliableRecovery,46
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M196,Count_FirstADSMOrGADOnly,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M197,Count_NoADSMOrGAD,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M198,Count_PairedADSMOrGAD,45
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M199,Count_FirstPHQOnly,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M200,Count_NoPHQ,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M201,Count_PairedPHQ,45
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M202,Count_PairedPHQAndADSMOrGAD,45
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M203,Count_ADSMFinishedTreatment,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M204,Count_AppropriatePairedADSM,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M205,Percentage_AppropriatePairedADSM,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M212,Count_WSASWPairedScores,30
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M213,Mean_FirstWSASW,3.4
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M214,Median_FirstWSASW,3
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M215,Mean_LastWSASW,2.4
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M216,Median_LastWSASW,2
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M217,Count_WSASHMPairedScores,45
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M218,Mean_FirstWSASHM,2.8
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M219,Median_FirstWSASHM,2
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M220,Mean_LastWSASHM,2
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M221,Median_LastWSASHM,2
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M222,Count_WSASSLAPairedScores,45
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M223,Mean_FirstWSASSLA,3.1
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M224,Median_FirstWSASSLA,3
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M225,Mean_LastWSASSLA,1.9
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M226,Median_LastWSASSLA,1.5
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M227,Count_WSASPLAPairedScores,45
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M228,Mean_FirstWSASPLA,2.9
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M229,Median_FirstWSASPLA,2
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M230,Mean_LastWSASPLA,1.9
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M231,Median_LastWSASPLA,2
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M232,Count_WSASRPairedScores,45
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M233,Mean_FirstWSASR,2.8
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M234,Median_FirstWSASR,2
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M235,Mean_LastWSASR,1.9
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M236,Median_LastWSASR,2
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M271,Count_FirstIntegratedContact,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M272,Count_FirstIntegratedTreatment,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M273,Count_FinishedIntegratedReferrals,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M274,Count_FinishedIntegratedReferralsCoreOnly,45
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M275,Count_IntegratedReferralsAtCaseness,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M276,Count_IntegratedReferralsNotAtCaseness,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M277,Count_IntegratedReferralsRecovered,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M278,Percentage_IntegratedReferralsRecovered,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M283,Count_IntegratedReferralsCoreOnlyAtCaseness,35
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M284,Count_IntegratedReferralsCoreOnlyNotAtCaseness,10
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M285,Count_IntegratedReferralsCoreOnlyRecovered,15
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M286,Percentage_IntegratedReferralsCoreOnlyRecovered,46
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M287,Count_MHDropInReferrals,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M340,Count_EndedIncompleteAssessment,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M341,Count_EndedBeforePatientRequested,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M342,Count_EndedNotAssessed,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M343,Count_InternetEnabledTherapySessions,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M344,Count_EndedBeforeCareProfessionalPlanned,10
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M345,Count_MaternityServiceReferrals,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8EJ83,PEACE HOSPICE,M346,Count_CommunitySignpostingAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8J724,LGBT FOUNDATION,M001,Count_ReferralsReceived,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8J724,LGBT FOUNDATION,M002,Count_SelfReferrals,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8J724,LGBT FOUNDATION,M003,Count_GPReferrals,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8J724,LGBT FOUNDATION,M004,Count_HealthVisitorReferrals,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8J724,LGBT FOUNDATION,M005,Count_OtherPrimaryCareReferrals,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8J724,LGBT FOUNDATION,M006,Count_CarerReferrals,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8J724,LGBT FOUNDATION,M007,Count_LAReferrals,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8J724,LGBT FOUNDATION,M008,Count_EmployerReferrals,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8J724,LGBT FOUNDATION,M009,Count_JusticeSystemReferrals,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8J724,LGBT FOUNDATION,M010,Count_ChildHealthReferrals,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8J724,LGBT FOUNDATION,M011,Count_IndependentVoluntaryReferrals,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8J724,LGBT FOUNDATION,M012,Count_SecondaryCareReferrals,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8J724,LGBT FOUNDATION,M013,Count_OtherMHReferrals,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8J724,LGBT FOUNDATION,M014,Count_InternalReferrals,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8J724,LGBT FOUNDATION,M017,Count_OtherReferrals,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8J724,LGBT FOUNDATION,M018,Count_IAPTReferrals,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8J724,LGBT FOUNDATION,M019,Count_OpenReferralNoActivity60days,15
01/08/2022,31/08/2022,Provider,all,all CCGs,8J724,LGBT FOUNDATION,M020,Count_OpenReferralNoActivity61to90days,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8J724,LGBT FOUNDATION,M021,Count_OpenReferralNoActivity91to120days,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8J724,LGBT FOUNDATION,M022,Count_OpenReferralNoActivityOver120days,80
01/08/2022,31/08/2022,Provider,all,all CCGs,8J724,LGBT FOUNDATION,M023,Count_FirstAssessment,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8J724,LGBT FOUNDATION,M024,Count_FirstAssessment28days,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8J724,LGBT FOUNDATION,M025,Count_FirstAssessment29to56days,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8J724,LGBT FOUNDATION,M026,Count_FirstAssessment57to90days,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8J724,LGBT FOUNDATION,M027,Count_FirstAssessmentOver90days,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8J724,LGBT FOUNDATION,M028,Count_EndedBeforeAssessment,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8J724,LGBT FOUNDATION,M029,Count_WaitingForAssessment,105
01/08/2022,31/08/2022,Provider,all,all CCGs,8J724,LGBT FOUNDATION,M030,Count_WaitingForAssessmentOver90days,95
01/08/2022,31/08/2022,Provider,all,all CCGs,8J724,LGBT FOUNDATION,M031,Count_FirstTreatment,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8J724,LGBT FOUNDATION,M032,Count_FirstTreatment28days,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8J724,LGBT FOUNDATION,M033,Count_FirstTreatment29to56days,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8J724,LGBT FOUNDATION,M034,Count_FirstTreatment57to90days,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8J724,LGBT FOUNDATION,M035,Count_FirstTreatmentOver90days,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8J724,LGBT FOUNDATION,M036,Count_FirstTreatment6Weeks,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8J724,LGBT FOUNDATION,M037,Count_FirstTreatment18Weeks,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8J724,LGBT FOUNDATION,M038,Count_WaitingForTreatment,110
01/08/2022,31/08/2022,Provider,all,all CCGs,8J724,LGBT FOUNDATION,M039,Count_WaitingForTreatment0to2weeks,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8J724,LGBT FOUNDATION,M040,Count_WaitingForTreatment0to4weeks,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8J724,LGBT FOUNDATION,M041,Count_WaitingForTreatment0to6weeks,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8J724,LGBT FOUNDATION,M042,Count_WaitingForTreatment0to12weeks,10
01/08/2022,31/08/2022,Provider,all,all CCGs,8J724,LGBT FOUNDATION,M043,Count_WaitingForTreatment0to18weeks,20
01/08/2022,31/08/2022,Provider,all,all CCGs,8J724,LGBT FOUNDATION,M044,Count_WaitingForTreatmentOver18weeks,90
01/08/2022,31/08/2022,Provider,all,all CCGs,8J724,LGBT FOUNDATION,M045,Count_WaitingForTreatmentOver90days,100
01/08/2022,31/08/2022,Provider,all,all CCGs,8J724,LGBT FOUNDATION,M046,Count_FirstToSecondTreatmentOver28days,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8J724,LGBT FOUNDATION,M047,Count_FirstToSecondTreatmentOver90days,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8J724,LGBT FOUNDATION,M048,Mean_WaitEnteredTreatment,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8J724,LGBT FOUNDATION,M049,Median_WaitEnteredTreatment,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8J724,LGBT FOUNDATION,M050,Mean_WaitFinishedCourseTreatment,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8J724,LGBT FOUNDATION,M051,Median_WaitFinishedCourseTreatment,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8J724,LGBT FOUNDATION,M052,Count_FirstTreatment6WeeksFinishedCourseTreatment,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8J724,LGBT FOUNDATION,M053,Percentage_FirstTreatment6WeeksFinishedCourseTreatment,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8J724,LGBT FOUNDATION,M054,Count_FirstTreatment18WeeksFinishedCourseTreatment,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8J724,LGBT FOUNDATION,M055,Percentage_FirstTreatment18WeeksFinishedCourseTreatment,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8J724,LGBT FOUNDATION,M056,Count_EndedReferrals,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8J724,LGBT FOUNDATION,M057,Count_EndedNotSuitable,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8J724,LGBT FOUNDATION,M058,Count_EndedSignposted,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8J724,LGBT FOUNDATION,M059,Count_EndedMutualAgreement,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8J724,LGBT FOUNDATION,M060,Count_EndedReferredElsewhere,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8J724,LGBT FOUNDATION,M061,Count_EndedDeclined,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8J724,LGBT FOUNDATION,M062,Count_EndedDeceasedAssessedOnly,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8J724,LGBT FOUNDATION,M063,Count_EndedUnknownAssessedOnly,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8J724,LGBT FOUNDATION,M066,Count_EndedCompleted,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8J724,LGBT FOUNDATION,M069,Count_EndedDeceasedTreated,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8J724,LGBT FOUNDATION,M070,Count_EndedUnknownTreated,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8J724,LGBT FOUNDATION,M071,Count_EndedInvalid,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8J724,LGBT FOUNDATION,M072,Count_EndedNoReasonRecorded,*
01/08/2022,31/08/2022,Provider,all,all CCGs,8J724,LGBT FOUNDATION,M073,Count_EndedNotSeen,*
